qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
2786,S04E10,4235,4595,Why did Quacker put himself between 2 slices of bread?,0,Quacker was preparing to be eaten as a sandwich as Quacker did not want to live anymore.,Tom wanted to cook and eat Quacker.,Tom wanted to kill Quacker so that Tom could cook and eat Quacker.,Tom wanted to fill Quacker with the bread and roast Quacker ,Tom was putting Quacker in a bed made of pastry in preparation to cook and eat Quacker.
2787,S04E10,4235,4570,Why did Tom stick his tongue out?,3,Tom wanted to eat Cuckoo.,Tom wanted to eat Jerry to get rid of him.,Invisible Jerry and Quacker wanted to play tricks to frighten Tom.,Tom wanted to eat Quacker as Quacker looked like a sandwich.,Tom wanted Jerry to run into Tom's mouth to eat jerry
2788,S04E10,4725,4910,Why did Quacker sit on Tom's tongue?,4,Tom had a change of heart and no longer wanted to cook and eat Quacker.,quacker wanted to swim,Quacker wanted to save Tom from drowning by pulling Tom to shore.,Quacker was showing affection to his mother whom he assumed to be Tom.,Quacker did not want to live anymore as he believed he was ugly.
2789,S04E10,4725,5100,Why did Jerry pull Quacker?,0,Jerry wanted to save Quacker from being eaten by Tom.,Quacker wanted Jerry's help in order to board the air balloon and float into the air.,Quacker was saying his goodbyes as he intended to migrate south with the other ducks.,Quacker did not want to let Jerry see Quacker's face as he felt extremely ugly.,Quacker wanted to hide from Tom to avoid being hurt by Tom.
2790,S04E10,5100,5330,Why did Jerry pull the chicken?,3,Jerry wanted to make Tom fall down in order to release Quacker.,Jerry wanted to save Quacker from being eaten by Tom.,Jerry wanted the chicken to attack Tom and protect jerry from Tom.,"Quacker had given the chicken's hand to Jerry as Quacker wanted to leave, causing Jerry to pull the chicken instead of Quacker.",Jerry wanted to hurt the bird so that the bird would release Jerry.
2803,S04E11,702,932,why did spike pile the bread slices up ,1,Spike saw the baguette moving as Jerry was inside and wanted to stab the bread.,Spike wanted to make sandwiches with the bread and ham.,spike wanted to catch and bite Tom,Spike was greedy and wanted more meat for himself.,Spike wanted to hit whatever was inside the sandwich to ensure that the sandwich was safe to eat.
2804,S04E11,1018,1265,why did jerry come out from the mouse hole,3,Jerry had enough of Tom messing with him so Jerry decided to move out so Tom would not mess with him anymore,because Tom tricked jerry to eat the nut and used the magnet to attract jerry to catch jerry,Jerry wanted to hide in the mousehole to avoid getting caught and eaten by Tom,jerry was hungry and wanted to eat the slice of bread.,Jerry wanted to grab and eat the piece of cheese outside the mousehole.
2805,S04E11,1265,1477,why did Tom step on jerry's tail,2,jerry wanted to inflict pain on Tom,Jerry wanted to inflict pain on Tom.,because Tom wanted to grab the slice from jerry,Jerry wanted to make it harder for Tom to run and chase Jerry with the heavy bowling ball tied to Tom's tail.,Jerry wanted to save the goldfish from Tom.
2806,S04E11,2451,2685,why did spike put the ham inside the flowerpot,3,Spike was greedy and wanted more meat for himself.,Spike wanted to make sandwiches with the bread and ham.,because spike wanted to warn Tom to stay away from tyke,because spike didn't want george to find that spike was eating ham,Spike was being lured by Jerry onto the hammock as Spike loved bones.
2807,S04E11,2400,2793,why did Tom add water into the milk bottle,2,"Tom was drinking milk and sitting on top of the basket with the crawling baby that send him to hit the table, pushing the bottle inside his mouth.",because Tom wanted to catch jerry and jerry was stuck in the bottle,because Tom wanted to hide the fact that Tom was drinking the milk,jerry wanted to hide in the milk bowl from Tom,because Tom hid underwater to avoid the bees
2808,S04E11,3244,3435,why did Tom start to play the yarn ball,4,Tom wanted to lure the seal outside to catch the seal.,Tom wanted to inflict pain on Jerry by hitting Jerry with the balls.,because jerry hit the ball and whacked Tom's head to make Tom scream as the ball rolled towards Tom's mouth.,Tom wanted the seal to chase the ball so that Tom could bury Jerry without the seal seeing.,because Tom was afraid that joan would abandon Tom
2809,S04E11,3435,3540,why did spike lick george's arm,2,Spike wanted to grab Tom back into the house to continue beating Tom up.,Spike wanted to protect his dream house from getting destroyed by the roller by stopping Tom.,because spike was afraid that george would abandon spike,because spike wanted to grab jerry from Tom so that spike could avoid being kicked out of the house,Spike wanted the meat all for himself.
2810,S04E11,3660,3748,why was george kicking spike,0,because george dislike being licked by spike so george kicked spike away,George was apologetic that he had mistakenly kicked Spike out of the house.,because spike wanted to grab jerry from Tom so that spike could avoid being kicked out of the house,spike wanted to catch and bite Tom,Spike was in pain.
2811,S04E11,2575,3921,why did Tom start to do housework,0,because Tom was afraid to be kicked out of the house and wanted to appear helpful to joan,Tom wanted to hide and ambush Jerry.,because Tom didn't wanted to be beaten by the broom,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom wanted to get into the house to catch Jerry when St. Bernard was outside.
2812,S04E11,2575,4146,why was spike ironing,2,Spike was looking out for Tom to protect his house from being destroyed by Tom again.,Spike was frustrated that Spike could not hit Tom back due to the restraining leash.,because spike was afraid to be kicked out of the house and wanted to appear more helpful to george than Tom,Spike saw Tom chasing Jerry.,Spike wanted his beloved bone back.
2813,S04E11,4596,4767,why did Tom stop cleaning,2,Tom wanted to find jerry after Tom had opened the mailbox but still did not see jerry coming in.,"If Jerry dropped the glass, Mammy Two Shoes would scold Tom so Tom stopped so Jerry didn't drop the glass",because Tom wanted to appear helpful to Joan by catching jerry,because Tom did not want to be beaten by the broom anymore ,Tom wanted the broomstick to block the hole to stop jerry from getting inside the mousehole.
2814,S04E11,4808,4880,why did spike punch Tom,4,Spike wanted to threaten Tom to ensure that Spike's dog house does not get destroyed again.,Spike heard Jerry's whistle and came to save Jerry from Tom and give Tom a warning.,Spike wanted to show Tyke how to scare away Tom by barking.,Spike bit Tom to take revenge for Tom throwing a Tomato at Spike.,because spike wanted to stop Tom from giving jerry to joan
2815,S04E11,4912,5137,why did Tom close the door,4,because Tom was chasing after jerry and jerry closed the door while Tom rushed to break the door,Tom did not want Jerry to follow Tom.,Tom was trying to hide Tyke from Spike so Tom hide behind the door for Spike to run past.,Tom wanted Jerry to hit the window and fall into the sea.,because Tom wanted to stop spike and grab jerry from spike
2816,S04E11,5151,5443,why did spike put a sign,1,Spike did not understand why the bone kept moving towards Tom.,because spike tried to trick Tom into going another direction to grab jerry from Tom,Spike was looking out for Tom to protect his house from being destroyed by Tom again.,Spike thought that the bone was buried in the hole that he had dug and did not expect it to be stolen by Tom.,because spike wanted to fall asleep and spike wanted to check that Tom was not around to make noise.
2817,S04E11,5519,5784,why did Tom grab spike's feet,0,because Tom wanted to grab jerry from spike,Spike was angry that Tom had stolen the bone.,Spike wanted to threaten Tom to ensure that Spike's dog house does not get destroyed again.,Spike heard Jerry's whistle and came to save Jerry from Tom and give Tom a warning.,Tom mistook Spike's bone for the bone that Jerry was hiding in.
2818,S04E11,5793,5880,why was Tom smiling,4,Tom was happy that he caught Jerry ,Tom was happy with himself for throwing Jerry into the ocean,Tom was delighted that Tom could take revenge on Jerry.,Tom and Jerry were good friends.,Tom was happily handing over Jerry to George in the arm chair.
2819,S04E11,5855,6095,why did spike pretend to be george,1,because george dislike being licked by spike so george kicked spike away,because spike wanted to grab jerry from Tom so that spike could avoid being kicked out of the house,George was apologetic that he had mistakenly kicked Spike out of the house.,because spike was afraid that george would abandon spike,because spike wanted to fall asleep and spike wanted to check that Tom was not around to make noise.
2820,S04E11,6190,6352,why did spike pat Tom,4,"Tom knew that Spike would not be able to reach Tom as Spike restrained by a leash, so Spike would not be able to hit Tom back.",Spike was angered as Spike thought that Tom had thrown the Tomato at Spike.,Spike wanted to protect Jerry and inflict pain on Tom.,Tom could not stop himself in time while running and knocked into spike,because spike was feeling sorry for Tom who was leaving the house.
2821,S04E11,6352,6505,why did spike leave the house,0,because Tom tricked spike and pushed spike out of the house,Spike wanted to hit and inflict pain on Tom using the bat.,Spike wanted to protect his dream house from being squashed by the falling pole.,Tom disguise Tyke as a chicken and pointed to another direction to fool Spike.,Spike saw Tom chasing Jerry.
2822,S04E11,6352,6798,why did spike's head become donkey's head,3,Spike wanted to protect his friend Tom from the dog.,"Tom was chasing Jerry and was unable to stop in time, running into Spike's mouth just as Spike opened the door.",Spike was looking out for Tom to protect his house from being destroyed by Tom again.,because spike felt stupid that spike was tricked by Tom,Spike was suspicious of Tom's behaviour of sticking his head into the dog house.
2823,S04E11,6352,6835,why did spike rush back to the house,1,Spike saw that Tom was about to be eaten by the dog.,because spike was angry that Tom tricked spike into getting jerry ,Spike thought that Tom had stolen the bone.,Spike wanted to hit and inflict pain on Tom using the bat.,Spike was shocked to see Tom throwing the charcoal and thought that Tom was ruining the barbecue.
2833,S04E12,630,1570,Why was Nibbles smiling?,2,Nibbles wanted to play with fireworks instead of a megaphone and clapper.,Nibbles wanted to take his stash of fireworks to play.,Nibbles was excited that he was going to learn to be a mouseketeer in Paris.,Nibbles realised that he had been caught by Tom and wanted to get away.,Nibbles was being turned away from Jerry who believed that Nibbles would never make a good mouseketeer.
2834,S04E12,1000,1195,Why did Jerry open the door?,1,jerry wanted Tom to open the fridge and not notice him so that Jerry could kick Tom into the fridge.,Jerry was curious to see who was outside the door.,Jerry was curious to see what was happening after hearing the crashing noises.,Jerry wanted Tom to run into the window.,Jerry wanted to get rid of Tom by locking Tom outside the house
2835,S04E12,1600,1920,Why did Jerry cover Nibbles with the hat?,2,Jerry was trying to sleep but Tom's singing was noisy.,Jerry was annoyed that Nibbles had tripped Jerry and that Nibbles let the female mouse walk over him.,Jerry wanted to quieten Nibbles who Jerry felt was speaking too much.,Jerry decided to take actions against Tom to get Tom to stop singing.,Nibbles was trying to hold on to Jerry's cloak to avoid falling off the edge.
