qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
2471,S03E26,2370,3210,Why did Jerry bring Quacker into the water?,1,Jerry wanted to hide Quacker from Tom.,Jerry was offering to teach Quacker how to swim.,Jerry wanted to run to the airport with Quacker.,Quacker was begging Jerry to help Quacker pump the air balloon.,Jerry wanted to save Quacker who was underwater.
2472,S03E26,2785,2900,Why did Quacker jump onto Jerry?,0,Quacker was unable to stay afloat.,Jerry saw a water droplet dropping above him,Quacker wanted to stop Jerry from removing Quacker's paper bag.,Jerry got shocked,Quacker was annoyed with Jerry for saying that Tom was not Quacker's mother.
2473,S03E26,3100,3590,Why did Jerry jump into the water?,2,Jerry was shocked,Jerry saw Tom.,Jerry wanted to save Quacker who was underwater.,Jerry was being chased by Tom and wanted Tom to jump into the sink.,Jerry saw Tom swinging the axe at him
2474,S03E26,3100,3790,Why did Jerry march off?,3,Jerry realised there was nothing on Jerry's hands.,Jerry was trying to get away from Tom who was chasing Jerry.,Jerry saw the crab in front of Jerry.,Jerry went to get Quacker an inner tube.,Jerry saw that he was running towards the edge
2475,S03E26,4100,4615,Why did Tom have a mischievous look?,2,to find jerry,Tom had thought of a plan to get rid of Butch.,Tom heard Quacker who was nearby.,Tom had a plan to creep up on Muscles and Jerry.,Tom saw that the baby duck was stuck.
2476,S03E26,4100,4615,Why did Tom move the ladle?,3,Tom wanted Jerry to do circus tricks with the ball.,Tom was dancing.,because tom wanted to go to the back of jerry,Tom wanted Quacker to walk up the ladle into the can of water.,Tom wanted to find Jerry.
2477,S03E26,4340,4835,Why did Jerry whack Tom with a plank?,0,Jerry wanted to inflict pain on Tom.,Tom grabbed the plank to hit Jerry's backside.,Jerry wanted Tom to run on the plank.,Tom caught Jerry,Jerry wanted to spin the board around Tom like a helicopter propeller.
2478,S03E26,4690,4960,Why was Tom chasing Jerry and Quacker?,2,Jerry was threatening Tom,Tom was trying to show Lightning an example of hitting mice.,Tom wanted to catch Jerry and Quacker.,Tom wanted to spray Jerry and the bird with a hose.,Jerry ate the cake and went back to the hole.
2479,S03E26,4835,5010,Why did Jerry put the spade in the middle of the path?,2,Jerry was getting to the plane made from an egg carton in the barrel,To hide from Tom,Jerry wanted Tom to run into the spade.,because jerry wanted to check if tom was still in front,Jerry wanted to make the pole spin
2480,S03E26,5020,5235,Why did Quacker run into the hole?,0,Quacker saw Tom approaching.,to get hold of and pull Jerry to safety,Quacker wanted to cook himself.,Quacker was rushing to catch up with the mother duck and ducklings.,Quacker wanted to try to save Tom from drowning.
2481,S03E26,5020,5520,Why did Jerry grab Tom's hand?,2,Tom wanted to get Jerry's attention.,Jerry wanted to catch the plate.,Jerry mistook Tom for Quacker when Jerry wanted to grab Quacker's hand.,tom and jerry wanted to make sounds,Jerry wanted to get away from the crusher
2482,S03E26,5235,5590,Why did Jerry's eyes pop out?,3,So that Tom would be hurt,Jerry saw Tom with a hammer over him,Jerry covered his eyes after peering into the room.,Jerry was shocked.,Jerry saw that Tom and Butch were running towards each other.
2483,S03E26,5600,5900,Why did Tom blow into the straw?,1,Tom wanted Jerry to see the note that Tom wrote inside the bottle.,Tom wanted to make Jerry inflate.,Tom wanted to eat Jerry,The water was salty., Tom wanted Cuckoo to get inside Toms mouth.
2484,S03E26,5900,6150,Why did Quacker poke Tom with a needle?,2,Tom put Quacker in a pot together with vegetables as a dish.,Quacker wanted to exit Tom's body through Tom's eye.,Quacker wanted to pop Tom's head to make it deflate and shrink.,Quacker wanted to wake the sleeping Tom up.,Quacker wanted to attract Tom's attention to the pie.
2485,S03E26,6240,6570,Why was Quacker screaming?,0,Quacker falls into a bowl with a few drops of water and thought he was drowning.,because Quacker saw jerry getting sliced by tom,Quacker was sad.,The mother duck and ducklings had swam away.,Quacker was waving goodbye to Jerry.
2486,S03E26,6620,6865,Why did Tom step on the bowl?,4,Tom pushed the bowling balls to roll down and squash Jerry,Tom saw a fish inside ,To get revenge on Jerry,To blow Jerry out of the bowling ball,Tom wanted to send Quacker flying into the can of water.
2497,S04E01,915,1150,why did jerry stop reading,0,because jerry wanted to answer the door,Jerry did not hear the glass breaking,Jerry was curious about the book,Jerry woke up and found that Jerry was carried by the ants,Tom offered a piece of cheese to Jerry.
2498,S04E01,1745,1891,why did jerry look shocked,4,Tom was back to chasing Jerry,Jerry read in the newspapers that a leash law on dogs had been lifted.,Jerry saw Tom's mouth open in front of Jerry.,Jerry saw Butch holding an axe above him.,because jerry looked around and jerry did not find two indian mice
2499,S04E01,1903,2009,Why did Jerry pull the Indian mouse?,0,Jerry wanted to pull the indian mouse out of Spike's mouth.,Jerry was being chased by Tom.,Jerry wanted to create a diversion for Mechano.,Jerry was attracted to the toy mouse,Jerry and the bird wanted to stop the hose with a mouse trap.
2500,S04E01,2009,2169,why did jerry take the bow ,1,Jerry wanted to use the pin to stab Tom.,because jerry wanted to play the bow like playing the violin,Jerry saw a female mouse walking towards them.,Jerry took Tom's place as Tom was too tired to take the curtain call.,tom wanted to get jerry stuck in the bow
2501,S04E01,2009,2404,why did jerry shake his head,3,Jerry was delighted to hear Spike warning Tom to tear Tom limb from limb.,Jerry realised his hat was missing,Jerry was unhappy.,because jerry wanted to warn the indian mouse not to use the bow again ,Jerry agreed with Spike.
2502,S04E01,2420,2492,Why did Jerry jump up?,2,Jerry saw Cuckoo getting inside Tom's mouth.,The gun Jerry was holding kept tilting backwards.,Jerry was shocked.,jerry wanted to ignite the fire in the chimney,"The pistol ball bounced on Jerry's head, pushing him into the ground."
2503,S04E01,2433,2538,why did jerry take the bow? ,3,Jerry wanted to use the pin to stab Tom.,Jerry saw a female mouse walking towards them.,Jerry wanted to show the elephant the pin,because the indian mouse with blue feather shot the arrow to the bird,Jerry took Tom's place as Tom was too tired to take the curtain call.
2504,S04E01,2798,2945,why did the indian mice stop following jerry,3,Jerry saw a piece of cheese outside the mousehole.,Tom was chasing Jerry,jerry heard the sound that the cats made,because the indian mice saw tom,Jerry wanted to pull the indian mouse out of Spike's mouth.
2505,S04E01,2994,3200,why did tom wake up,3,Jerry activated a sensor which woke Tom up.,Tom was sleepy.,Jerry wanted to make Tom chase Jerry.,because the indian mouse was pulling the fur on tom's head,Tom wanted to chase Jerry.
2506,S04E01,3208,3373,why did tom lie down ,2,Cuckoo pointed Tom with the gun and moved forward.,Tom was dead.,because tom wanted to fall asleep again,because the deck chair tom stayed burnt to ashes,Tom hit a clothesline and fell.
2507,S04E01,3479,3620,Why did Tom jump up and scream?,4,Tom was shocked.,Tom wanted to run away from the tribesman.,Tom saw movement behind the curtain.,tom was surprised to hear the music,Tom was screaming in pain.
2508,S04E01,3621,3677,Why did Jerry point the arrow at Tom?,0,because jerry wanted to threaten tom with the arrow,Jerry wanted to appear to be giving the flower to Tom.,tom wanted to get jerry stuck in the bow,Tom wanted to pop the ball that Jerry was holding,Jerry wanted to pull the bait and caused Tom to go up together with the bait.
2509,S04E01,3621,3856,Why was Tom smiling?,0,Tom saw that Jerry was unable to shoot the arrow.,Jerry gave Tom a great idea,Tom saw Jerry grab the cheese,Tom thought Jerry is trapped inside the ball,Tom felt Jerry's tail
2510,S04E01,3621,3946,why was tom hit by arrow on his nose,2,Jerry was hitting Tom's nose,tom smelt the cheese,because the indian mouse with red feather shot the arrow towards tom,The indian mouse wanted to shoot the pan connected to the arrow towards Tom., toms nose got hurt 
2511,S04E01,4020,4151,why did the indian mouse cut tom's tail?,2,The indian mouse wanted to shoot the pan connected to the arrow towards Tom.,Jerry wanted to pull the indian mouse out of Spike's mouth.,The indian mouse wanted to inflict pain on Tom,Tom wanted to catch Jerry using Tom's tail.,Tom wanted to stop Butch from running away.
2512,S04E01,4196,4340,why did the top of tom's head become red,0,because the top of tom's head become bald,Tom was in pain.,Tom's body was warm.,tom's owner was angry at tom,Tom was angry.
2513,S04E01,4413,4587,why did tom become cylindrical,4,Tom went through the pasta roller.,Tom ran head on into the fence.,Tom ran straight into a wall.,Tom was not looking front while Tom was running.,because tom was shaped in the mailbox
2514,S04E01,4799,4921,why did jerry stop running,0,because jerry's tail was clamped by the fence,Jerry had finally escaped and was looking for Quacker.,to not get caught by tom,tom made a scary face to scare jerry,Jerry saw a shadow on the ground.
2515,S04E01,5007,5138,why did tom take the swatter,4,Jerry wanted Tom to hold the fly swatter.,Tom was trying to defend himself.,Tom wanted to catch whoever was throwing food out of the picnic basket.,Tom wanted to test whether the dog repellent spray works.,because tom saw the indian mice approaching
2516,S04E01,5473,5681,Why did Tom's eyes open wide?,2,Mammy Two Shoes hit Tom with a broomstick.,Tom's owner was being hurt by the lion,Tom was shocked to see black clouds.,tom smelt smoke and saw a firecracker,Tom was bracing himself.
2526,S04E02,756,982,why did tom get annoyed,3,jerry was eating the pie,Tom saw Jerry relaxing on a beach chair, Jerry was splashing milk in Toms face,because tom was disappointed that tom did not find anything in tom's mailbox,Tom was being hit with watermelon seeds
2527,S04E02,1010,1176,why did tom open jerry's package,1,tom wanted to catch jerry again after tom released jerry,Tom saw that Jerry had a package.,tom wanted to warm jerry with hot soup,nibbles was inside tom's mouth,because tom wanted to hide jerry
2528,S04E02,1176,1446,why did tom hide behind the bushes,1,Tom did not want to be seen by the kitten,Tom saw Jerry approaching.,Spike was chasing Tom.,Tom wanted to hide from the bird.,Tom was hiding from a bunch of mice.
2529,S04E02,2700,3200,Why did Tom poke Jerry?,4,to prevent jerry from getting closer to him,Tom kicked Jerry to signal to Jerry,Tom threw Jerry back into the mousehole.,jerry wanted to approach tom before jerry started barking,Tom wanted to wake Jerry up.
2530,S04E02,2750,3100,Why did Jerry cross his arms?,4,Jerry realised his hat was missing,Tom pulled back the cheese just as Jerry was about to take a bite.,Jerry wanted to catch the plate.,Jerry saved Quacker and the axe fell onto Jerry's tail.,Jerry was upset to be woken up by Tom.
2531,S04E02,3200,3885,Why did Jerry untie the line?,1,Jerry saw Tom on the fishing line.,Jerry wanted to tie the line to Spike's foot.,Jerry wanted to use the string as a lasso,to make tom touch the wire,Jerry wanted Spike to chase Tom.
2532,S04E02,4150,4450,Why did Tom hit Spike with the bat?,1,Spike was angry at Tom.,Tom wanted to knock out the animal that Tom had caught.,Tom wanted to remove the lump.,Spike wanted to inflict pain on Tom.,spike wanted to throw tom up the tree.
2533,S04E02,4350,4750,Why did Tom hit Spike's lump?,3,Spike was angry at Tom.,Spike wanted to catch and inflict physical pain on Tom.,Spike heard the bell ring and thought that Jerry was in trouble.,Tom wanted to remove the lump.,Tom blew raspberries at Spike.
2534,S04E02,5013,5308,why did tom stop reading,4,Tom does not want Jerry to look at the book,Tom did not want to read the book.,because tom was relieved,Tom wanted to use the book to hit Jerry.,because tom heard the cats nearby laughing.
2535,S04E02,5650,5850,Why did Tom hold Tuffy's tail?,4,Tuffy wanted to hit Tom with the pie, because there was a drop of milk dripping from toms whisker,Tuffy had given up on sparring with Tom.,Tom wanted to hold Jerry down.,Tom wanted Tuffy to stop walking.
2536,S04E02,5800,6010,Why did Tuffy point the gun at Tom?,3,Tom wanted to shoot at the cup.,Tuffy was following Jerry's test to bell the cat.,Tom was trying to defend himself.,Tuffy wanted to pretend to shoot Tom.,Tom was giving Jerry a chance to shoot Tom
2537,S04E02,5850,6140,why did jerry pull the string on the bottle?,1,Jerry wanted to untie the string that held the sandbag,so that the wooden cork on the bottle will fly out as the bottle opens,To catch Tom in the trap,Jerry wanted Tom to think that Tom had hit Jerry.,Jerry wanted to signal to Nipper.
