qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
2015,S03E09,8040,8400,Why was Spike staring at Tom?,4,Tom did not want to be found and kicked out by Spike.,Spike was angry that Tom crashed into Spike and woke Spike up.,Tom was afraid of being caught by Spike for making noise and wanted to hide from Spike.,Spike was annoyed at Tom and wanted to take revenge for Tom hitting Spike.,Tyke got dirty and Tom did not finish the mission Spike gave to keep Tyke clean.
2016,S03E09,8040,8650,Why did Spike pour the washing powder over Tom?,1,Tom wanted to distract Spike in order to take the opportunity to run away.,Spike wanted to get back at Tom for pouring the washing powder on Tyke.,Tom wanted to break Spike's teeth while Spike was biting the pipe.,Spike wanted to stop Tom from running away to warn Tom to stay away from Tyke.,Spike bit Tom to take revenge for Tom throwing a Tomato at Spike.
2017,S03E09,8659,8899,Why did Jerry have a happy expression?,0,Jerry was amused to see Tom getting washed in the washing machine.,Jerry was having fun disturbing Tom during Tom's performance.,Jerry was happy to see Tom.,Jerry was happy that Tom would not be in the house to disturb Jerry.,Jerry was delighted at Tom's kindness of helping Jerry to sit down.
2018,S03E10,630,825,Why was Mammy Two Shoes screaming?,3,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.,Mammy two shoes was taken aback by the mess in front of her.,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.,Mammy Two Shoes was afraid of Jerry.,jerry turned on the stove while mammy two shoes was sitting on the stove
2019,S03E10,630,825,Why was Tom chasing Jerry?,2,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry,Jerry wanted to release smoke around Tom to blind Tom.,Tom was instructed by Mammy Two Shoes to catch Jerry.,Tom was lazy and Tom did not want to catch Jerry.,Jerry wanted to entertain himself by jumping on Tom
2020,S03E10,825,1210,Why did Tom have circles in his eyes?,3,Jerry punched Tom in the eye which made Tom's eye hurt and made Tom hold his eye in pain,Tom accidentally broke glass by throwing the cheese and he heard the sound of glass breaking.,Tom realised that the firecracker was about to explode near Tom,Tom was hitted by Mammy Two shoes that caused to amnesia.,Tom saw the huge bubble that Jerry was blowing and became terrified.
2021,S03E10,1195,1625,Why did Mammy Two Shoes jump onto the chair?,1,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.,Tom was acting non-cat like.,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.,Tom had pulled the chair as Tom was tangled up on the chair while chasing Jerry.,Mammy Two Shoes was upset to see Tom sleeping instead of catching Jerry.
2022,S03E10,1720,2115,Why did Jerry look confused?,0,Jerry was puzzled at Tom's friendly behaviour.,Jerry was hiding in a metal can which started moving as it was attracted to the magnet inside Tom.,Jerry was scared that the woodpecker would bite him.,because jerry was decorated as a gift for toots,Jerry was shocked to see Butch holding an axe and realised that Jerry was about to be killed.
2023,S03E10,1900,2300,Why did Jerry put his arms on his hips?,1,Jerry did not want to be the bait.,Jerry was done with Tom's antics.,jerry was stabbed on his hips by the spike,Jerry did not want to be the fishing bait and thrown into the sea.,Jerry was annoyed at Tuffy's antics and wanted to punish Tuffy.
2024,S03E10,2300,2480,Why did Tom kiss Jerry?,1,Jerry wanted to save Quacker from being eaten by Tom.,Tom thought that Tom was a mouse and Tom wanted to get along with Jerry.,Tom wanted to grab Jerry to hurt Jerry.,Tom wanted to give Jerry to Toodles to eat.,Tom wanted to stop Jerry from conducting and continue Tom's conducting.
2025,S03E10,2300,2820,Why did Tom go into Jerry's house?,4,Tom needed to kick Jerry out of the house to complete Tom's job as a mouse catcher.,Tom was escaping from jerry,Tom treated Jerry as a yo-yo toy.,Tom wanted to get rid of Jerry.,Tom had amnesia.
2026,S03E10,2300,2900,Why was Jerry frowning?,0,Jerry was annoyed that Tom broke Jerry's bed.,Tom and Jerry were angry at Lighting for causing them to get kicked out of the house.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry wanted to see if Tom was okay after being eaten by the shark.,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.
2027,S03E10,2900,3240,Why did Mammy Two Shoes call the doctor?,2,Mammy Two Shoes was angry.,Mammy Two Shoes was flustered and angry.,Mammy Two Shoes was concerned about Tom.,Mammy Two Shoes was afraid of Jerry.,Mammy Two Shoes was scared of falling from the chair that Jerry was rocking.
2028,S03E10,3105,3600,Why did Mammy Two Shoes stand on stilts?,0,Mammy Two Shoes was afraid of strange Tom that Mammy Two shoes wanted to get away from.,Mammy Two Shoes was awoken by the loud crashing noise and wanted to find out what was happening.,mammy two shoes did not want jerry to touch her,Mammy Two Shoes did not want to be hurt by Mechano.,jerry turned on the stove while mammy two shoes was sitting on the stove
2029,S03E10,3105,3765,Why did Tom take away Mammy Two Shoes' stilts?,1,Mammy Two Shoes wanted Tom to come back and replace Mechano.,Tom was acting like a mouse to tease Mammy Two Shoes.,Mammy Two Shoes wanted to tell Tom that he had been replaced by Mechano.,Mammy Two Shoes was glad to see Tom awake and patted Tom to praise Tom.,Mammy Two Shoes had finished the cleaning but Tom messed up again.
2030,S03E10,4010,4440,Why was Jerry reading the medical encyclopedia?,0,Jerry was concerned about Tom.,Jerry was trying to convince Quacker that Tom was not Quacker's mother with the picture of the mother duck.,Jerry crawled under the book to escape Tom when Tom tried to catch him to avoid being eaten,The toy mouse started walking away which made Jerry confused since Jerry thought that the toy was a real girl mouse,Jerry wanted to connect the stethoscope to the clock to trick Tom.
2031,S03E10,4440,5050,Why did Jerry whistle to Tom?,2,Jerry wanted Spike to come and save Jerry from Tom.,Jerry thought of an idea to get the 3 cats to go after Tom.,Jerry wanted to put his plan into action of hitting Tom on the head.,Jerry wanted to show Tom that Jerry was also living in the same house to spite Tom.,Jerry was calling for Spike to save Jerry from Tom who was about to hit Jerry.
2032,S03E10,4720,5155,Why was Jerry panting?,3,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to trick Tom to grab the hot dog instead of grabbing Jerry.,Jerry wanted to ensure that Quacker was safe from Tom.,Jerry was tired from the multiple missed attempts of hitting Tom on the head with a bat.,Jerry wanted to hide and escape Tom's chase.
2033,S03E10,5155,5630,Why did Jerry put a cheese outside the mouse hole?,1,Tom wanted to lure Jerry out of the mouse hole with the food in order to catch Jerry.,Jerry wanted to put his plan into action of hitting Tom on the head.,Jerry was trying to escape Tom's chase as Jerry knew that Tom could not enter the mouse hole.,Jerry ran away to avoid being caught and hurt by Tom.,Jerry wanted to leave the mouse hole without getting caught by Tom.
2034,S03E10,5155,5930,Why did Jerry drop the bowling ball?,2,Jerry threw and hurt Tom earlier so Tom wanted to get revenge by throwing a bowling ball at Jerry,Jerry did not want to be caught and hurt by Tom.,Jerry wanted the sharp blow to cure Tom's amnesia.,Tom wanted to get revenge on jerry by hurting Jerry with the bowling balls.,Tom threw a bowling ball at Jerry to try to hit Jerry with the bowling ball and hurt Jerry
2035,S03E10,5630,6215,Why did Tom start acting like a mouse again?,1,Tom wanted to play a prank on George as Tom knew that George was scared of mice.,Tom developed amnesia again after receiving a sharp blow on the head from the bowling ball.,Tom wanted to eat Jerry but Jerry ran away so Tom mistakenly bit on the mousetrap,Tom heard Quacker's voice in the mouse hole and wanted to catch and eat Quacker.,Tom wanted to catch and take revenge on Uncle Pecos who had plucked out Tom's whisker.
2036,S03E10,6215,6500,Why did Jerry put a trail of cheese?,0,Jerry wanted to put his plan into action of hitting Tom on the head.,Tom was teasing jerry with the cheese since jerry cannot eat the cheese,Tom wanted to shoot and catch Jerry after Jerry was lured out of the hole by the cheese.,jerry wanted Tom to hold the cheese while Jerry used his hands to remove his tail from the mouse trap,Tom was trying to lure Jerry into a trap so that Tom can eat Jerry.
2037,S03E10,6385,6500,Why did Jerry drop a vase?,4,Topsy misunderstood Tom's instructions of asking Topsy to hit Jerry with the vase.,Jerry wanted to get away from the pup by making it run away.,Jerry wanted to distract Tom and save Quacker from Tom.,Tom wanted to trap Tom's hands so that Tom could not catch Jerry.,Jerry wanted the sharp blow to cure Tom's amnesia.
2038,S03E10,6500,6700,Why did Jerry pull the piano leg?,2,Jerry wanted to inflict pain on Tom and stop Tom's chasing.,Jerry wanted to embarrass Tom if Tom could not keep up with the playing.,Jerry wanted the sharp blow to cure Tom's amnesia.,Jerry wanted to hurt Tom by making Tom fall.,Jerry wanted to cause Tom to fall down so that Jerry could take the opportunity to get away from Tom.
2039,S03E10,6700,6900,Why did Jerry put an iron above the door?,1,Tom and Butch were chasing Jerry so Jerry picked up the iron to make Tom and Butch run into the iron and get hurt,Jerry wanted the sharp blow to cure Tom's amnesia.,Jerry knew that he had gotten caught escaping by Tom and decide to return to the original position.,Jerry saw that Tom was cooking the goldfish and Jerry wanted to save the goldfish.,Jerry wanted Tom to fall and crash into the basement so that Tom would be hurt.
2040,S03E10,6900,7120,Why did Jerry try to drop a weight on Tom?,0,Jerry wanted the sharp blow to cure Tom's amnesia.,Tom wanted to give Jerry to Toodles to eat.,Jerry wanted to grab Tom to hide as the owner was back.,Tom wanted Jerry to massage Tom's back,Tom was hungry and wanted to catch and eat Jerry.
2041,S03E10,6385,7260,Why was Jerry pouting?,2,Jerry was exasperated from Quacker recognising that Tom was Quacker's mother despite Jerry showing pictures.,because Tom wanted to physically hurt jerry to take revenge.,Jerry was upset that all his efforts to cure Tom did not work out.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Tom cut a large portion of the wall containing jerry's hole to attract Jerry.
2042,S03E10,6260,7860,Why did Tom look angry?,3,because Tom felt pain as jerry was jumping on Tom,Tom was displeased that Topsy was taking a shower instead of catching Jerry.,"When Tom got stuck in the hole, Jerry humiliated Tom by playing with Tom's lips so Tom was angry at Jerry",Tom realised that he got hit on the head.,Tom was thrown into the fishbowl by the 3 cats.
2043,S03E10,7560,8300,Why did Jerry cheer and kiss Tom?,4,Tom was happy that he outsmarted Jerry and could no longer be threatened by Jerry.,Jerry wanted to make friends with Tom to stop fighting with Tom.,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety,Tom wanted to grab Jerry's hands so Tom could whack Jerry.,Jerry was happy that Jerry could finally have peace in his home.
2044,S03E10,8240,8810,Why was Mammy Two Shoes tiptoeing?,3,Mammy Two Shoes was awoken by the loud crashing noise and wanted to find out what was happening.,Mammy Two Shoes was angry.,Mammy Two Shoes was upset to see Tom sleeping instead of catching Jerry.,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.
2045,S03E10,8240,8810,Why did Jerry wave his hands?,1,Jerry wanted Tom to start chasing Jerry.,Jerry did not want Tom's amnesia to come back.,Jerry wanted to touch Tom who was extremely hot and scalded himself.,because jerry wanted to attack Tom without attracting Tom's attention,Jerry wanted to take the opportunity to hit Tom and run away. 
2046,S03E10,8240,8810,Why did Mammy Two Shoes whack Tom on the head?,1,Tom was acting like a mouse to tease Mammy Two Shoes.,Mammy Two Shoes read the medical encyclopedia and wanted to cure Tom.,Mammy Two Shoes did not want to disturb Tom who was relaxing as it was late.,Tom broke a flower pot in Mammy Two Shoes' house that annoyed Mammy Two Shoes,mammy two shoes thought that Tom broke a vase
