qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3368,S05E02,8750,9085,Why was Jerry running?,2,Jerry did not want to be eaten by Tom,jerry was afraid Tom would attack jerry for tricking Tom.,Jerry was chasing George so that Jerry could continue scaring and bothering George.,Jerry didn't want to be caught and eaten by Tom,Jerry was scared of Tom and did not want to be hurt by Tom.
3254,S04E26,4855,5240,Why did Tom throw the flower away?,3,Tom was preventing the flower pot from breaking so that Mammy Two Shoes won't scold and punish Tom again,Tom wanted to impress Toodles as Tom was in love with Toodles.,Tom did not want Mammy Two Shoes to catch him playing with Jerry.,Tom's single flower was insignificant as compared to Butch's extravagant flower wreath that Tom gave up giving the flower to Toodles.,Tom felt hopeless that Jerry stole the cheese and admitted defeat by acting dead with a flower on Tom's chest.
2582,S04E04,980,1580,Why did Jerry throw a rope?,0,Jerry wanted to steal a sausage with the rope and eat the sausage without being caught by the cook.,Jerry wanted to trick Tom that the Tom caught Jerry and to pull the rope back.,Tom wanted to catch and inflict pain on Jerry.,Jerry wanted Tom to pull and destroy the dog house so that Spike would go after Tom.,Jerry wanted to tell Nipper to pull Jerry back up to the roof.
2477,S03E26,4340,4835,Why did Jerry whack Tom with a plank?,0,Jerry wanted to distract Tom and save Quacker from Tom.,Jerry wanted Tom to fall into the sea.,Tom wanted to inflict pain on Jerry by hitting Jerry's backside as Jerry was stuck in the fence.,Tom wanted to eat Jerry in the sandwich.,Jerry spun the plank to cause Tom to lift off like a helicopter into the air to get rid of Tom.
105,S01E03,5429,5598,why did jerry run away?,4,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to run away from the projectiles so that none of them would hit Jerry and Jerry would not get hurt,Jerry did not want to be caught by Tom since Jerry hurt Tom.,Tom was chasing and trying to eat Jerry so Jerry was running to avoid getting caught and eaten by Tom,so that Tom cannot hurt jerry physically
2044,S03E10,8240,8810,Why was Mammy Two Shoes tiptoeing?,3,Mammy Two Shoes was awoken by the loud crashing noise and wanted to find out what was happening.,Mammy Two Shoes was angry.,Mammy Two Shoes was upset to see Tom sleeping instead of catching Jerry.,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.
2272,S03E18,6760,6960,Why did Tom put a pipe in Spike's mouth?,2,Tom felt pity for Spike that Spike was restrained and Spike looked sad.,Tom wanted to distract Spike in order to take the opportunity to run away.,Tom wanted to break Spike's teeth while Spike was biting the pipe.,"Tom was chasing Jerry and was unable to stop in time, running into Spike's mouth just as Spike opened the door.",Tom wanted to take the opportunity to escape from the angry Spike.
2851,S04E12,4495,4980,Why did Jerry push the axe?,3,Jerry wanted to distract Tom and get away by making Tom think that the cook called for Tom.,Jerry wanted to pretend to use the hammer to hit himself to threaten and frighten Tom.,Cuckoo was inside Tom's mouth and Jerry wanted to save Cuckoo.,Jerry wanted to inflict pain on Tom in order to save Nibbles.,Jerry was trying to balance on the string above Tom in order to get away from Tom.
3244,S04E26,2600,3060,Why was Jerry pulling Tom's tail?,0,Jerry was trying to stop Tom from falling in love as Jerry did not want Tom to be hurt.,Tom wanted to control jerry to serve Tom and impress toots,Jerry and Tuffy wanted to throw Tom to inflict pain on Tom.,Jerry wanted to save Cuckoo from Tom.,Jerry wanted to get Tom into trouble with Spike by making Tom scream and waking Spike up.
1998,S03E09,4300,4463,Why did Tom make a funny face at Jerry?,4,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Tom was showing to jerry that Tom had found jerry,Jerry wanted to provoke Tom and destroy Tom's dinner as Tom shot and disregarded the contract.,Tom was happy that he outsmarted Jerry and could no longer be threatened by Jerry.,Tom felt proud that he managed to dodge the Tomato that Jerry threw at Tom.
346,S01E10,8031,8172,why did Tom pour the bottle of ketchup on jerry?,4,Tom wanted to get rid of Jerry so that Jerry would stop disrupting Tom's plans to cook and eat Quacker.,Jerry wanted to stop Tom from cooking the goldfish by hitting Tom on the head.,Jerry gave Tom the water bottle to get Tom in trouble since Tom was trying to give his owner the gun,Jerry wanted to drag Tom on the lid back to the building to save Tom's life.,Tom wanted to show that he has been hurting jerry by making Jerry bleed.
3623,S05E11,4460,4715,Why did Jerry whistle?,2,Jerry wanted to signal Tom to get to the clock to help Tom to escape from Spike.,Jerry wanted to show Tom that the glass was falling to the ground.,Jerry called out to Lightning for help to escape Tom's clutches.,Jerry wanted to put his plan into action of hitting Tom on the head.,Jerry had a plan to pass Butch a heavy light bulb to throw at Tom.
530,S01E15,9705,9843,Why was Tom kneeling?,1,Tom was upset that Jerry escaped by running through Tom.,Tom was begging Jerry to stop whistling.,Tom wanted to stare at Jerry and let Jerry know that he had been caught.,Tom was upset that he could have eaten Quacker but Jerry saved Quacker and ran away from Tom.,Tom was upset that Jerry occupied the hammock as Tom wanted to snooze in the hammock.
1872,S03E05,5850,6260,Why did Jerry whack Tom with the pan?,3,Tom wanted to knock Jerry out to catch and make Jerry serve Tom.,Tom knew that Quacker and Jerry could not see Tom and wanted to use this opportunity to hurt Quacker and Jerry.,Jerry wanted to inflict pain on Tom and agitate Tom to continue the fight.,Jerry wanted to stun Tom and take the chance to run away with the goldfish.,Tom wanted to knock Jerry out to stop Jerry from eating the food.
4507,S06E19,5035,5242,Why did Jerry tickle Tom's foot with a feather?,3,Jerry wanted to save the goldfish from Tom.,Jerry knew that Jerry could provoke Tom and Tom could not do anything as Tom did not want to wake Spike up.,Jerry saw Tom drop the iron towards Jerry and pulled Tom's foot so the iron would fall on Tom's foot instead.,Jerry wanted to make Tom open Tom's mouth and get inside Tom's mouth.,Jerry wanted to appear like Jerry was giving Tom a handshake to congratulate Tom before throwing Tom over Jerry's shoulder.
4607,S06E23,4138,4481,Why did Tom run off the cliff?,3,Butch was chasing Tom with a shotgun so Tom ran away to avoid getting hurt by Butch,"Jerry was running to the hole and ran past Tom, causing Tom to trip and fall.",Tom was scared by the sudden electrical explosion and ran away for safety.,Tom was chasing Jerry out of the house and could not stop himself from running off the cliff.,Jerry threw a coconut down to hit and hurt Tom.
4679,S06E26,2900,3101,Why did the robot cat cough?,4,The robot cat wanted to control Tom to catch Jerry.,The robot cat wanted to eat the robot mouse to get rid of the robot mouse.,The robot cat wanted to catch the robot mouse and dodge a furniture.,The robot cat was pushing Tom's chair and Tom wanted to make the robot cat stop.,Jerry released a stream of exhaust into the robot cat's mouth in order to get away from the robot cat.
401,S01E12,2630,2750,Why did Tom jump up from the bed?,2,Tom was shocked to see the bear break out of the closet,Tom bit on the mousetrap and got hurt so Tom jumped in pain,Tom was shocked when he suddenly heard music.,Tom was frightened after realising that george was behind Tom,Tom was in pain.
4674,S06E25,6700,6880,Why did Jerry breathe a sigh of belief?,0,Jerry thought he was free after the Dupli-cat was hit by the plank.,jerry was surprised that Tom had actually sliced the apple which could have gotten Jerry hurt.,jerry realised he was lonely and missed Tom's company. ,because jerry realised Tom hitting Jerry was a nightmare which was not true.,Jerry just saw the vehicles moving towards him and Jerry was afraid of being crashed by the vehicles
3177,S04E23,7590,7710,Why did Tom fall down?,3,"Tom was trying to move forward to strike Jerry, but the snowdrift under Tom's feet gave way and caused Tom to fall off the building. ",Tom wanted to show Mammy Two Shoes that Tom successfully kept the house clean.,Tom was annoyed that his fur came out while Tom was pulling his tail.,"Tom was running and did not look front, causing him to get caught in a clothesline and fall down.",Tom thought that Tom was shot by the gun and was about to die.
4620,S06E23,7482,7645,Why did Tom turn red?,3,Tom was in pain as Jerry stabbed Tom in the rear in order to save Nibbles.,Tom was in pain after his hand was snapped in the mouse trap.,"Tom slipped and hit the wall, causing the bucket of tar to fall on Tom and turn Tom black.","St. Bernard was pouring boiling water into the tub that Tom was standing in, causing Tom to be in pain.",Tom was angry from what Tom read in the diary 
1351,S02E14,3549,3900,Why was Jerry smiling?,1,Jerry caused Tom to drop all the plates and get punished by Mammy Two Shoes,Jerry wanted to make fun with sleeping Tom.,Jerry was amused when Tom wobbled after eating the jelly.,Jerry was amused to see Tom getting washed in the washing machine.,Jerry and Quacker were glad to be away from Tom.
4779,S06E29,6271,6692,Why did Tom hit the shark with a paddle?,2,Tom jumped out in pain as there was a crab grabbing Tom's tail.,Tom wanted to use the plank to fly to avoid crashing onto the boat.,Tom wanted to hit the shark back into the water to avoid getting eaten by the shark,Tom jumped into the sea to catch Jerry.,Tom wanted to bring his surfboard out the door to surf
3075,S04E20,3215,3470,Why did Tom put Quacker into the oven?,0,Tom wanted to cook and eat Quacker.,Tom had a change of heart and no longer wanted to cook and eat Quacker.,Jerry wanted to make it hot for Tom to melt Tom who was a block of ice.,Tom wanted to kill Quacker so that Tom could cook and eat Quacker.,Tom was putting Quacker in a bed made of pastry in preparation to cook and eat Quacker.
1974,S03E08,6015,7030,Why did Tom cut the vegetables?,4,Tom wanted to catch Jerry who was standing on the portion of chicken that Tom cut.,Tom wanted to stop Jerry from dumping more ashes onto the ground.,Tom did not want to let Jerry eat the corn,Tom wanted to add carrots as an ingredient to the soup in the fishbowl.,Tom was following Jerry's instructions to cook the soup.
741,S01E21,8045,8495,Why was Eagle smiling?,0,"Eagle was excited to get a kiss from Tom, whom Eagle was attracted to.",Eagle did not expect Jerry to disappear from his hands.,Eagle did not expect Jerry to disappear from the sandwich.,Tom wanted to distract Eagle by disguising himself as a female bird so that Tom could steal Jerry.,Tom gave the plate to Eagle to chomp on after stealing Jerry that Eagle was about to eat.
988,S02E03,4835,5231,Why did Mammy Two Shoes come out of the room?,1,Mammy Two Shoes was angry at Tom for disturbing Mammy Two Shoes and wanted to chase and hit Tom.,Mammy Two Shoes was awoken by the loud crashing noise and wanted to find out what was happening.,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.,Mammy two shoes was taken aback by the mess in front of her.,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.
131,S01E04,4370,5260,Why was Tom sweating?,4,Tom was scared about getting into trouble for the mess in the kitchen after Tom's vision had cleared up.,Tom was scared by Jerry's evil smile.,Tom was shocked from Jerry's loud air horn and jumped out of Tom's skin.,Tom had fallen into the sea and felt cold.,"Tom heard the sound of the vacuum and saw the moving white coat behind, making him scared."
